C1	C2	C3	C4	C5	C6	C7	C8	C9	Tested_in_clustering	Cluster_control	Cluster_Exposure_P	Cluster_Exposure_Final
Mrps18c	10.5979958927651	30.3965614256142	26.395157078208	11.5092635663229	22.5000995518439	18.6504890059832	26.6086409400843	12.0926419293343	14.9433866626579	100	9	1	4
Mrps2	4.30103052082521	23.8970564684407	12.4095278805636	17.6040971750216	37.0128593624178	3.94931582896854	29.881699948186	2.63978711581519	10.8971949267816	100	6	8	8
Mrps21	5.66682672546113	24.5941430638181	13.0228980351671	18.6244970926295	37.6652855138154	4.5610327035402	30.5200588087759	3.65089492398275	11.4809702392394	100	1	8	8
Mrps22	15.05522551675	33.5483054767775	33.6455583922006	9.8115877771864	14.2856184878864	25.6439246406251	24.3361413961336	17.459458453727	18.170200929446	100	9	4	4
Mrps23	5.10882006845662	36.6828086793425	31.6777412363991	9.86063335921842	25.6297247264186	20.3352219282006	31.7858885350055	9.53162191756256	16.788217922105	100	1	1	1
Mrps24	18.6413271308626	12.6555665177054	11.6725270379077	12.5160324325359	13.11953793029	12.7547014725675	11.4184648177037	14.815378945143	7.99475390225412	100	5	9	9
Mrps25	18.1442330776472	26.4599449494415	26.2600445473117	12.6406106526764	15.7923705849474	22.3035657453775	20.7936783791401	18.4395270436457	16.2195826692501	100	4	4	4
Mrps26	18.2169022016584	23.8945997861527	22.5960072634438	12.8042715481796	16.7946320035225	19.6818037395619	19.9376161849118	17.3248082263321	13.8986104446473	100	4	4	9
Mrps27	5.24073838934518	34.9642515627739	31.1617891237089	8.05905748936793	21.7217469256607	20.0413197806259	28.9254005904985	9.31550303849729	15.6638405745482	100	1	1	1
Mrps28	12.9386192107263	22.4334274008905	18.4529406705115	12.9742469773774	21.2030317852369	13.9538696015934	21.1863668722901	11.8579735436284	11.8210988313197	100	8	8	9
Mrps30	5.87486878559561	16.8023042226724	8.27414946162297	13.3668351735781	28.195395851698	3.02851710378408	21.6567641087427	3.39535436690213	6.94398756556705	100	6	6	6
Mrps31	17.114456539269	10.7662640491894	4.14674292347477	18.0625826464165	26.306336453536	6.39594630817786	17.2068235321608	11.957664362301	7.41024008536998	100	3	3	3
Mrps33	14.0177291192278	28.4480704010876	28.741471245146	8.01138266460322	9.65394470896039	21.471055386983	19.1364677755778	14.871984100826	14.2140634725364	100	5	4	4
Mrps34	9.52999301138846	23.1468359835344	15.9795187054796	14.6971985577213	27.7876433095582	9.83292914172496	25.1431818053708	8.14043082595965	11.5604482664072	100	1	1	1
Mrps35	13.5903515505986	38.3135673932387	37.3764503500167	10.2761865637408	18.5681585490198	27.5806147198921	29.4451539644342	17.4661296402587	20.6363035215636	100	4	4	4
Mrps36	3.91653585925717	30.8964972374308	21.8497690890145	14.5126293205082	32.3920726056129	10.5829286223319	31.3633638089526	4.56564090227056	13.2836188308313	100	1	1	1
Mrps5	5.50178109013831	25.674309306114	15.0611820658048	17.4113386437481	35.6249296424239	5.80489288159979	29.9251179484361	3.86484784404309	11.5856635831358	100	1	8	8
Mrps6	7.02622737468676	38.0478885477649	34.8698046563446	8.72237272426766	22.2060689792603	23.352460578869	30.9374728727394	11.7125973068791	17.9769630277169	100	1	1	1
Mrps7	15.2088652658861	31.5773900852282	31.2377698031729	10.0010106846691	13.6802016442357	23.7460772265854	22.9410503968821	16.6823174055689	16.6313707098879	100	4	4	4
Mrps9	9.63404480726059	39.7434457036403	36.1033689235324	11.3856575151292	24.9352522410382	25.0085195592232	33.260022338034	14.1225431314562	20.2109166642341	100	1	1	1
Mrrf	6.01373363578782	36.7436127632438	28.4236619871625	15.1668348902455	34.1216715151196	17.2780797135613	35.8994882231856	8.9606358311138	17.7655639871818	100	6	1	1
Mrs2	5.35212896099046	27.1331123594292	18.5964560870942	14.1538439394115	31.138100701426	9.96263753969608	28.9644322088062	5.64999679397939	12.2971808430819	100	9	1	1
Mrto4	8.60980544038971	37.2553139147906	34.3376402164473	9.57535316716251	22.2431571715134	23.654839709328	30.4890284706358	12.985543064301	18.3437003037674	100	4	4	4
Mrvi1	9.88951969720287	18.0775407934236	9.38500748104652	15.8615569488558	29.5906745864449	5.34340996435343	23.1017131156466	6.68930046179538	8.45000269283175	100	9	6	6
Ms4a1	4.18914872815279	29.6964243360295	21.3190351644692	12.6962261128857	29.8016029416402	11.0364318274966	29.5276044718854	4.90524834967424	11.9662408847184	100	1	1	1
Ms4a4b	3.69617384512185	24.176640129187	15.9197918745413	12.3562792434373	28.6409925280983	7.17535700036556	25.7995045242864	3.30801386353109	9.61443198299155	100	1	1	1
Ms4a4c	6.4194187550837	27.8100235142116	17.5399350357166	17.4432666904941	36.0886164988612	8.94087902405862	31.7643880913349	5.99569858778274	13.5338675819715	100	1	1	1
Ms4a4d	19.7068058407522	10.0171615947094	6.95746889137056	16.507488607932	18.6301399531227	9.23120710788971	12.4812290436831	14.3740864672236	7.95940234500115	100	3	3	3
Ms4a6b	3.3586662309599	31.5913040196631	21.8912427530462	14.8387853342062	34.0924826255104	10.9104895162456	32.7308401830484	4.64084703984316	13.7408444788333	100	1	1	1
Ms4a6c	2.994587480597	31.7026852855987	22.5742056198178	13.8278185904484	32.5840256780769	11.5580076391771	32.0567058083102	4.65566935793225	13.5117440542876	100	1	1	1
Ms4a6d	4.74149265681018	30.2123158939498	19.4814414874393	17.4122269117433	37.2373992922908	9.17737164006426	33.545780762398	4.9282778527409	14.2202563784543	100	6	1	8
Ms4a7	17.1475221858088	17.8590441402085	14.2992109150974	15.2268265187157	20.6214608951735	12.9831787243583	17.9810938611607	13.9979003318396	10.5113311375134	100	9	9	9
Ms4a8a	10.6530845695735	22.6253914621278	19.4121160409556	9.68334371372448	16.2207624280236	13.3531368353249	19.1256222467026	9.95519645449179	10.4400422015558	100	9	9	9
Msantd2	4.58861168007054	30.0691414620664	21.2048527289264	14.5930429103965	31.694376337408	10.1000234166459	30.5355887470594	4.67113204433449	13.0422794981217	100	8	8	8
Msantd4	7.46236304610342	23.7471773672305	21.4703107085972	6.7627213818996	15.0870437629261	14.403507246328	19.0747151209418	8.47581660812272	10.0397440699518	100	9	4	4
Msh2	7.84244896666626	26.1171531323842	14.5076631550699	20.4421893013687	39.0887904392235	5.94710729036937	32.0897362147164	5.3748104486862	13.1096279961558	100	1	8	8
Msh3	11.6704002647881	16.8118107583927	11.5707545220503	11.9440253705335	20.9714938351022	8.55031728819703	17.8016521514111	8.76572657311532	6.88088030882043	100	9	9	9
Msh6	17.9655344766062	16.1086265896715	16.0286597232793	11.4527996555846	10.6525133053592	14.882288664166	11.8862325071225	14.9722397162685	9.27489440400968	100	9	9	9
Msi2	24.7454585929674	7.29775799038908	5.38694505201383	18.7688067680511	18.3382071993887	11.3783911591069	10.5350088396862	18.56527470934	8.42510321459194	100	2	3	3
Msl1	11.2980441323201	17.2355323355927	6.51970563624439	19.7920577017494	35.0635235872905	3.35935447818603	25.4654827846939	6.98584483520818	9.38948299157787	100	6	6	6
Msl2	18.1228974687336	14.0974007960975	11.7952729929722	14.0474637862632	16.1552055291267	11.6645233870258	13.4666349702078	13.9284849135504	8.38606029801447	100	3	9	9
Msl3	9.88202292413093	19.634562406737	15.052013658559	11.924924537625	20.3075835884639	9.08328281450853	19.2069419330394	7.97828144052991	9.80255053366914	100	3	8	8
Msl3l2	22.1571971330696	16.8661608133851	17.9506030942365	13.6806203794097	10.4430437753805	18.2969946373004	12.1266487527858	18.9411796938347	11.6667600385734	100	9	9	9
Msln	8.3822821904648	21.4747603464198	12.4690054790527	15.506337135297	30.530468295187	6.57213051445876	25.4317567231238	5.98629244256866	9.48232318249773	100	1	8	6
Msmo1	16.0305448952842	26.6738428298873	27.1930623643562	9.13218791930108	9.08551240673438	21.3332869474976	17.6875736152803	16.0246211958308	13.7777285610765	100	9	5	4
Msn	3.20328648193084	29.6129990501802	18.3586842505599	17.2044464961045	37.2564004505948	7.36869904570041	32.9140653981402	3.05558824815415	12.8540044229329	100	8	8	8
Msr1	2.46382732599062	31.2245419965974	23.0735621782353	11.9982837181912	29.6743509788731	12.0468734119379	30.3778390248413	4.43025485515	12.726542224777	100	8	1	1
Msra	24.3943872385503	8.722413876954	7.67981933424816	17.2111128094793	16.6693687639153	12.8110599573074	10.3722717157402	18.6457995511536	8.29964533958688	100	2	2	2
Msrb1	17.1607167797816	12.2052617739877	8.30877973332672	14.5767247421352	19.9674596051553	9.66456373337227	14.6966719853045	12.9205907721817	7.30315053952133	100	3	3	3
Msrb2	11.5187518900099	15.1134756548113	11.4910450009365	10.8014115194273	17.2984763583545	8.64147774328486	15.2885097533241	8.95456738819358	7.47095481763184	100	1	9	9
Msrb3	10.394384137033	22.6622101889011	17.8930732415308	11.0919269804924	20.6349155036445	11.995769733258	21.119127999068	9.24647682883747	9.91883830941255	100	6	8	9
Mst1	10.8933015908523	15.3900071573632	6.87305992930424	16.5272041818514	29.4001599110916	4.05966387403675	21.4977627842793	6.99001075275512	7.89884978920099	100	6	6	6
Msto1	6.29711929433079	26.7633668073506	14.2421506704788	21.0051754570297	41.1839546093534	4.66190927740739	33.2509756756771	4.01304231575577	13.1494259034222	100	1	8	6
mt-Atp6	3.03226927948715	32.6442921822784	24.6089144627414	11.9504679898569	29.7120179077005	13.2496481823673	31.243457399373	5.11511078151907	13.4064494112356	100	1	1	1
mt-Atp8	7.06893173681576	23.936499966206	14.2655215827255	16.1707407228503	32.4123608614283	6.40587605138928	27.4051395247668	5.03433464834874	10.2718808537287	100	1	8	8
mt-Co1	12.3355207007947	17.8859832941528	6.86601130184709	20.9693773871206	36.2294442642685	3.77703481231965	26.3545077942265	7.74121221518865	10.0288952226473	100	3	6	6
mt-Co2	2.76091909728126	30.4588315826457	22.0116825350658	12.2167652383402	29.9432038266236	11.1665085336807	30.0457574966539	4.1208101258524	12.1631974735667	100	1	1	1
mt-Co3	4.5107614172459	34.641876583165	27.9433685063997	10.8234980762774	27.4744243705688	16.6203610435931	31.4114425953292	7.34400347488048	14.6255912784934	100	1	1	1
mt-Cytb	10.3534072818377	20.5076994564627	8.03174220322654	22.1458604939246	40.1421623346988	2.91085285150211	29.883283130258	6.14845004316489	11.4315544597211	100	6	6	6
mt-Nd1	8.65448975166475	22.4052777773627	10.3126279574872	20.7042696564393	39.0874080417944	3.63520932108995	30.2225680335537	5.1747891770209	11.4577354467437	100	6	6	6
mt-Nd2	10.216111112683	18.3724520494897	7.41108502061084	19.5252852786444	35.572194212432	3.17957304046076	26.2445398023481	6.17521416150138	9.53502261945965	100	3	6	6
mt-Nd3	10.0528813504434	34.0403646619655	32.2950942040932	8.0024086181495	16.4804011688787	22.2590479267465	25.8092471969368	12.8128270296939	16.0391227601958	100	5	4	4
mt-Nd4	11.0509629687083	18.9157967852938	7.30975461808477	21.1326025848866	37.6849094932164	3.23432771891647	27.715777092097	6.73716872099873	10.4697699329575	100	3	6	6
mt-Nd4l	3.00867134604236	31.5754688444407	20.524392439539	16.833397344072	36.9692963797619	8.84741816153032	33.9013467592505	3.41395100360739	13.5600527659798	100	8	8	8
mt-Nd5	4.87735911286891	26.5854531634535	14.0816988405884	20.021942379044	40.4901567286086	4.27597802300592	32.7699016571496	3.01523510151093	12.4866387112965	100	6	8	8
mt-Nd6	6.78160055447499	26.8518823293405	13.1139064291655	23.0938633454075	44.5151007650477	3.61155123682251	35.0415891678675	3.94215783195801	13.8936754560249	100	6	6	6
mt-Rnr1	14.4908711626856	20.5186586054311	19.2001280015026	9.63284301926867	13.6646774801005	15.3854580794556	16.2074220502468	12.9868270374411	9.80059794890976	100	4	4	9
mt-Rnr2	21.0102763925711	16.2415964606536	17.0094076823466	12.5202397616313	9.59484854864987	16.6816876080005	11.1050676710802	17.2905570112594	9.78219352361678	100	5	5	9
mt-Te	6.44761884232203	25.4965525860955	12.4886768519808	21.3130242686122	41.9012240892067	3.82021467870657	33.2533270944633	3.85991976551853	12.8739340066743	100	6	6	6
mt-Ti	24.2617223820452	9.52799279875616	8.70773216224999	17.1181170829994	15.1033880956291	13.2289345532704	10.150868329606	18.6873837737606	8.91883347527399	100	3	3	9
mt-Tl1	7.20231843619823	22.0249086568713	11.7241617043281	16.6814012129609	33.5448796558311	4.84716826942175	27.1800041254906	4.61489828345467	9.7405406672127	100	6	6	6
mt-Tm	6.7765684031971	22.7217009390993	10.7175952725475	19.5440018603769	38.5865753292977	3.26491016842247	30.0703090400869	3.91757521387728	11.1213716136317	100	3	6	6
mt-Tp	11.3624163170359	17.0605165886166	8.46271678506402	16.7243548966211	29.6830000838133	5.50433975535966	22.5210762083617	7.70348935060855	8.41763444572596	100	9	6	6
mt-Tq	16.7346946476334	23.5418230107969	24.1568091847691	9.36509648108161	8.46939599023635	19.5692198013317	15.3692381240473	15.7115116559972	12.1453572088613	100	5	5	5
mt-Tt	21.6231423130966	14.5165446966959	14.8676292134483	13.467330996454	10.3593788501367	15.5264617669046	10.4843859403711	17.3069587591885	9.14590554045772	100	5	5	9
mt-Tw	12.4998801010608	27.2064560864556	26.5297134363681	7.62543110587299	11.5510556411884	19.319838965966	19.3126589674275	13.037718491731	12.5443066791021	100	4	4	4
Mt1	2.62877090609131	33.511960795192	24.7661199959309	13.0356763715937	31.6513258882138	13.0010617473767	32.6414291157258	4.84389847813518	13.9716131022499	100	8	1	1
Mt2	2.89675015690553	32.7981612673713	23.8347876900832	13.2974604985842	31.9031200131036	12.2392649046615	32.3306496258193	4.62333512089379	13.5633765632978	100	1	1	1
Mta1	8.67276722889819	25.7809247074869	17.5050476899894	15.5976457368783	30.8741998325943	10.3172488554146	28.1537426589212	7.81621877108728	12.5274327109228	100	8	8	8
Mta2	6.13064572521814	26.5348035059641	15.8935488881233	18.2159063430952	36.4919300317697	7.15591738474097	30.9591528127801	5.07528189950767	12.7101682383633	100	8	8	8
Mta3	13.6022628555935	15.3492182423501	12.1095717421966	11.8842552648762	17.5464490366035	10.0769506762615	15.352198809124	10.6156087352286	7.93762858035103	100	8	9	9
Mtap	4.65830857128612	33.819682628272	23.537694661703	16.6982358091625	36.7231484339064	12.160156689279	35.386543426094	5.84611121883196	15.6299025736969	100	1	1	1
Mtbp	3.18939419151799	31.7302376194608	21.6954216882144	15.3455648184751	34.7385419943602	10.3608409612568	32.9971422106008	4.18572908053558	13.6008594760805	100	1	1	1
Mtch1	12.2937696782518	15.1939074331949	5.47236599657816	19.0177780969058	32.7035583937894	3.74224385380036	23.241585176883	7.85603730790893	8.72031397012604	100	6	6	6
Mtch2	3.6944433539925	31.1977233878772	22.8469758503367	12.9347105876547	30.7431808062593	12.1946480184766	30.9078480418097	5.29692597659672	13.2515755109453	100	1	1	1
Mtcp1	6.48728261467092	24.3501554991039	11.4427052197503	21.6142562300955	41.9440263560417	3.19509399416877	32.5307984287599	3.84664492074291	12.6935506705488	100	9	6	6
Mtdh	19.7523283682278	18.9556267082475	19.5279006704928	11.7008035899493	9.71183440279187	17.948765264438	13.0512933013068	17.102496932002	10.9434668921961	100	5	5	5
Mterf1a	13.3174443043489	25.4944281203444	24.5953746876621	8.52312904386495	11.7636438964844	18.2979438631974	18.3674255475527	13.1734646020895	11.9447119737226	100	9	4	4
Mterf2	4.00000372825855	20.1913553858604	14.8707108326184	8.21927726248203	21.2060498348071	8.29975499447223	20.1802805289583	4.31976859541356	7.80297605484918	100	6	1	1
Mterf3	8.62556831415939	28.6860944106857	23.684520755655	11.0491870205524	22.6359896560949	15.3174088391521	25.5979316817686	9.43384422576328	12.9002722422197	100	9	1	1
Mterf4	7.45017496364262	23.4779284906458	17.5435388509357	12.2585995454071	25.1552371173488	10.2543766783349	23.9536861619776	7.13073775368974	11.3941079477847	100	9	8	8
Mtf1	23.346525116192	7.21909290881124	8.32448187942619	14.1113276281667	9.10895631125862	12.8384928792306	5.95648845103535	17.9474078221538	7.60837990461324	100	2	7	7
Mtf2	6.89307395873202	35.7380993684928	32.7473460966162	8.28446959270744	20.4152558875158	21.4255511637776	28.721104813668	10.7471003853342	16.715353360633	100	4	1	1
Mtfmt	7.374281620389	38.510306535654	34.3364927364173	10.0605992586562	24.847427536359	22.8564001117751	32.4737011772655	11.7436046129543	18.2850424495824	100	1	1	1
Mtfp1	3.60445881917252	29.9301407154155	24.583047232661	9.0041297843584	23.3688643533006	14.1367247720769	26.6825009679786	5.93179723770162	12.5611006396729	100	4	1	1
Mtfr1	17.3366367169779	24.4165786918598	25.0148528392963	10.1442069001045	9.5417697393067	20.4816888541591	16.3534400429021	16.4384082601102	12.948858968717	100	5	5	5
Mtfr1l	22.5029696790859	8.71723733341718	4.17429498247852	19.796264231269	24.1589190492128	9.6068070632995	14.6366715761198	16.5856144011814	8.34416563449553	100	3	3	3
Mtg1	14.0355885087798	14.8716088369918	6.05825579423852	18.9698749849736	30.9511310230487	4.97730341766076	21.8265290965989	9.31642364379282	8.50864474551911	100	6	6	6
Mtg2	21.2347733887176	6.4581195354146	4.04990717079554	16.1734403999313	17.8935817405167	9.227168555659	10.2557865800648	15.6384909542053	6.69442650842862	100	3	3	3
Mthfd1	22.6883111690378	10.3309761248185	8.37156300702165	16.9133978721751	17.4696706161186	12.3183752171364	11.9029470805443	17.3353819596799	8.4568642709474	100	9	9	9
Mthfd1l	10.9796082741767	22.4648574294476	13.7265068906506	18.489263207354	31.8353831266894	7.24840722775072	26.413810908928	7.76465118754674	11.9222781606686	100	1	6	6
Mthfd2	20.367445147244	14.0587408962791	12.0667636131393	15.3280515092215	16.0986861042157	13.3072477981304	13.5045209318457	16.1550511636624	9.46946501946847	100	6	9	9
Mthfd2l	9.36447740179299	35.1473751135695	34.3875995679731	6.57827120054547	13.9548101757437	23.7136629778478	25.3800083550559	13.0198185828281	16.776210971676	100	4	4	4
Mthfr	13.5953555280579	23.2850058559223	18.7582051120467	13.8509681009111	23.2309374528772	14.3177358636295	22.6004871512261	12.3155507979183	12.0714687323407	100	9	9	9
Mthfs	3.8390195293754	29.8128528325212	19.7632358197423	15.6593677030007	34.5672931352847	9.01190151845262	31.8389318786153	4.03197716790906	12.9428831614937	100	1	1	1
Mthfsd	3.35127442394113	25.7686247387958	17.6662846971805	12.1491001118015	29.1689087602101	9.14500421606662	27.262673233013	4.20819181446234	10.9801122311499	100	1	1	1
